No.,Công ty,Chức danh,Người liên hệ,SĐT,Liên Hệ,Email,Liên Hệ mail,Địa chỉ,Lương,Ngày đăng,Hạn tuyển,Check gửi,Last Subject,Last Body HTML,Trạng thái Reply,Lần Follow-up,Ngày Follow-up gần nhất,Mailbox đã dùng,Category
124,睿登空間設計工程公司/晶焰文創有限公司,,,'0919199682,https://www.facebook.com/Jingyan.cc,a359912@gmail.com,,950台灣臺東縣臺東市成功里光復路387之1號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
125,喬銳工程有限公司,,,'0960778504,https://www.facebook.com/jorui90872224,jordan70230@gmail.com,,600台灣嘉義市東區興村里溪興街2之8號1樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
126,日本熊本會館,,,'0935050410,https://www.facebook.com/KumamotoChalet/,jg24938910@gmail.com,,413004台灣臺中市霧峰區本堂里中正路625號,,,,,,,,0,,,Công ty xây dựng
127,龍山建設有限公司,,,'037473177,https://www.facebook.com/longshan168,longshan168168@gmail.com,,35055台灣苗栗縣竹南鎮龍山里龍山路二段286號,,,,,,,,0,,,Công ty xây dựng
128,利威廉建設開發有限公司,,,'087336175,https://www.facebook.com/liweilian98,shunboo98@gmail.com,,900台灣屏東縣屏東市大同里信義路正定巷5號900,,,,,,,,0,,,Công ty xây dựng
129,綠誠勢2接待中心,,,'0425772792,https://www.facebook.com/p/%E7%B6%A0%E8%AA%A0%E5%8B%A2-100089882704359/,greenenergycity19@gmail.com,,423020台灣臺中市東勢區延平里東關路七段166號,,,,,,,,0,,,Công ty xây dựng
130,睿鍇建設,,,'0426331359,https://www.facebook.com/pages/category/Real-Estate-Company/%E7%9D%BF%E9%8D%87%E5%BB%BA%E8%A8%AD-103846251093185/,ruikai.con5@gmail.com,,434台灣臺中市龍井區南寮里向上路六段388號,,,,,,,,0,,,Công ty xây dựng
131,閎綸建設有限公司－富登新系列,,,'039310699,https://www.facebook.com/pageup1122,k221869421@gmail.com,,260台灣宜蘭縣宜蘭市小東里宜興路二段55號,,,,,,,,0,,,Công ty xây dựng
132,卓承工程有限公司,,,'0910299090,https://www.facebook.com/profile.php?id=100054389716485&mibextid=9R9pXO,k510517@yahoo.com.tw,,221台灣新北市汐止區崇德里茄苳路198巷1號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
133,山春建設有限公司,,,'035884555,https://www.facebook.com/profile.php?id=100057335086147&mibextid=LQQJ4d,cc.dl@msa.hinet.net,,305台灣新竹縣新埔鎮文山里文華路238號,,,,,,,,0,,,Công ty xây dựng
134,盈囍建設開發有限公司,,,'067956263,https://www.facebook.com/profile.php?id=100057352874183&mibextid=LQQJ4d,gear.pak@msa.hinet.net,,723台灣臺南市西港區後營里321之15號,,,,,,,,0,,,Công ty xây dựng
135,萬豪呈工程有限公司,,,'0909850945,https://www.facebook.com/profile.php?id=100064367940838,shunquan85649400@gmail.com,,709台灣臺南市安南區安和路四段237-7號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
136,欣睿工程行 (鋁門窗、氣密窗、採光罩、淋浴拉門、烤漆玻璃、不鏽鋼、欄杆、鐵皮屋、鋼構屋),,,'0975119507,https://www.facebook.com/profile.php?id=100066715593760,tl3qu487@gmail.com,,40646台灣臺中市北屯區和平里正道街386號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
137,奕興金建設股份有限公司,,,'0426815585,https://www.facebook.com/profile.php?id=100075595826049,ysjc24591167@gmail.com,,437台灣臺中市大甲區日南里青年路59號,,,,,,,,0,,,Công ty xây dựng
138,遠升營造股份有限公司,,,'0426815881,https://www.facebook.com/profile.php?id=100076516884477,ys.group.tw@gmail.com,,43771台灣臺中市大甲區朝陽里文武路10號8樓,,,,,,,,0,,,Công ty xây dựng
139,名景營造股份有限公司/亦興室內裝修工程有限公司,,,'072231992,https://www.facebook.com/profile.php?id=100077036108058&mibextid=LQQJ4d,yising2020@gmail.com,,802台灣高雄市苓雅區民主里憲昌路14號,,,,,,,,0,,,Công ty xây dựng
140,君震營造有限公司,,,'034903005,https://www.facebook.com/profile.php?id=100077606918889,97489738jz@gmail.com,,320台灣桃園市中壢區過嶺里松義三街292號2樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
141,崧瀚營造有限公司,,,'0423360758,https://www.facebook.com/profile.php?id=100078033445149,sh23360758@gmail.com,,414台灣臺中市烏日區三和里高鐵六路7號3樓之一,,,,,,,,0,,,Công ty xây dựng
142,由全建設 Sanitation expert,,,,https://www.facebook.com/profile.php?id=100086484082846,youquanconstr.co@gmail.com,,408台灣臺中市南屯區大同里大墩路188號4樓,,,,,,,,0,,,Đơn vị xây dựng nhà
143,錦璋工程有限公司,,,'052338687,https://www.facebook.com/profile.php?id=100090705275807,jz90433350@gmail.com,,600071台灣嘉義市西區永和里康樂街221號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
144,利瀚建設有限公司,,,'087388388,https://www.facebook.com/profile.php?id=100094139232334,lihan8888888@gmail.com,,900台灣屏東縣屏東市華山里華山街46號,,,,,,,,0,,,Công ty xây dựng
145,悅森活 聯合銷售中心,,,'0492560868,https://www.facebook.com/profile.php?id=61551067760287&mibextid=JRoKGi,a0958677677@gmail.com,,540台灣南投縣南投市內新里中興路182巷41號,,,,,,,,0,,,Đơn vị xây dựng nhà
146,輝熊營造工程有限公司,,,'0989883087,https://www.facebook.com/profile.php?id=61557262952994&mibextid=uzlsIk,jason202288@gmail.com,,545台灣南投縣埔里鎮清新里民生路6號,,,,,,,,0,,,Công ty xây dựng
147,建升起重企業行/吊車行,,,'0937384953,https://www.facebook.com/profile.php?id=61563263507224&mibextid=ZbWKwL,g0955353045@gmail.com,,923台灣屏東縣萬巒鄉新厝村清安路19號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
148,耑亞營造有限公司┃䈽空間設計,,,'039361549,https://www.facebook.com/profile.php?id=61573272612275,jindesign23@gmail.com,,260台灣宜蘭縣宜蘭市西門里慶和街16號一樓,,,,,,,,0,,,Công ty xây dựng
149,顯曜工程,,,'0929079407,https://www.facebook.com/profile.php?id=61575031171356,xianyao2025@gmail.com,,807台灣高雄市三民區立誠里嫩江街15號1樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
150,登岳開發建設有限公司行動辦公室,,,'0910922005,http://www.facebook.com/profile.php?id=61575555992435,chidan168@yahoo.com.tw,,912台灣屏東縣內埔鄉內埔村南華路188號太空艙,,,,,,,,0,,,Công ty xây dựng
151,斗中大苑,,,'048875333,https://www.facebook.com/profile.php?id=61590243370879,xinbangdechan@gmail.com,,520台灣彰化縣田中鎮三民里斗中路二段802巷506號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
152,益啟工程有限公司/怪手出租/挖土機出租,,,'0988922192,https://www.facebook.com/profile.php?id=61590345788670&locale=zh_TW,qqmax7676@gmail.com,,320台灣桃園市中壢區高鐵南路三段135巷,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
153,勝全營造有限公司,,,'078411669,https://www.facebook.com/SC.bulid/?locale=zh_TW,sc.bulid@msa.hinet.net,,830台灣高雄市鳳山區福誠里瑞春街42號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
154,人本建設有限公司-接待中心,,,'052780307,https://www.facebook.com/share/16HG9BTqhK/?mibextid=wwXIfr,renben7777777@gmail.com,,600台灣嘉義市東區後庄里林森東路655號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
155,俊龍工程行,,,'0986285858,https://www.facebook.com/share/17uX6zXQDR/?mibextid=LQQJ4d,jiunn1215@yahoo.com.tw,,651台灣雲林縣北港鎮水埔里24號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
156,力築設計室內裝修工程有限公司,,,'0975216688,https://www.facebook.com/share/18T8vcr5yh/?mibextid=wwXIfr,a0922536041@gmail.com,,260台灣宜蘭縣宜蘭市公園東路51巷33號,,,,,,,,0,,,Công ty xây dựng
157,宏廷建設(股)公司,,,'0223278388,https://www.facebook.com/share/19KuoaYEPZ/?mibextid=wwXIfr,hung.ting88@msa.hinet.net,,106台灣臺北市大安區龍安里和平東路一段,,,,,,,,0,,,Công ty xây dựng
158,大佑土木包工業,,,'0912101960,https://www.facebook.com/share/1BkPSkzN6K/?mibextid=wwXIfr,a0912101960@gmail.com,,730台灣臺南市新營區公園路一段160巷53號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
159,沂錠旺台中防水抓漏工程,,,,https://www.facebook.com/share/1CwuNZe56p/,hot90527@yahoo.com.tw,,407台灣臺中市西屯區西屯路二段上石北二巷15號6-10,,,,,,,,0,,,Công ty xây dựng
160,阿民民油漆防水抓漏工程,,,'0935172938,https://www.facebook.com/share/1H1VWrEgvR/,sunmeansam@hotmail.com,,831125台灣高雄市大寮區山頂里青峰街101號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
161,亞譽營建,,,'0905966168,https://www.facebook.com/share/1KWkGTSJes/?mibextid=wwXIfr,yayu.build@gmail.com,,260台灣宜蘭縣宜蘭市進士里進士路二段5號,,,,,,,,0,,,Công ty xây dựng
162,新宏興營造股份有限公司,,,'077875756,https://www.facebook.com/shsccl?fref=ts,shsccl@ms15.hinet.net,,831台灣高雄市大寮區上寮里上發六路1號,,,,,,,,0,,,Nhà thầu phụ công trình
163,順裕建設有限公司,,,'087757777,https://www.facebook.com/shunyu.fans/?locale=zh_TW,shunli7777@gmail.com,,905台灣屏東縣里港鄉塔樓村塔樓路1-58號,,,,,,,,0,,,Công ty xây dựng
164,翔新建設有限公司,,,'0424068208,https://www.facebook.com/SiangShinConstruction,sianghuge@gmail.com,,412台灣臺中市大里區永隆里爽文路927號1樓,,,,,,,,0,,,Công ty xây dựng
165,祥生土木包工業,,,'034912301,http://www.facebook.com/Siangshengss,siangsheng@yahoo.com.tw,,320台灣桃園市中壢區五權里正光街106號,,,,,,,,0,,,Công ty xây dựng
166,吉麟金屬工程行 鐵皮職人團隊 ❰鐵皮屋翻修 廠房拆除翻新 遮雨棚車庫 頂樓加蓋 鋼構建築造型屋 廠房鋼構設計 房屋改建翻修❱,,,'0972771296,https://www.facebook.com/spring95467/,spring95467@gmail.com,,41159台灣臺中市太平區中興里新平路一段35巷96號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
167,時代開發建設股份有限公司,,,'0423271198,https://www.facebook.com/stylebuilding/?ref=bookmarks,fang12188@yahoo.com.tw,,408台灣臺中市南屯區大業里公益路二段51號6樓,,,,,,,,0,,,Công ty xây dựng
168,巨盛營造股份有限公司,,,'038539938,http://www.facebook.com/songjuct,songjuct@gmail.com,,97354台灣花蓮縣吉安鄉仁安村南海二街138號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
169,又上峰營造股份有限公司、又上峰開發建設有限公司,,,'0937164387,https://www.facebook.com/t0908204162/,lifeme1688@gmail.com,,97346台灣花蓮縣吉安鄉新城鄉吉興一街411巷2弄15號嘉里三街151號( 辦公室,,,,,,,,0,,,Công ty xây dựng
170,東鑫龍營造有限公司,,,'0225283407,https://www.facebook.com/TungHsingLong,d0033@yahoo.com.tw,,105台灣松山區鵬程里健康路325巷24弄3號,,,,,,,,0,,,Công ty xây dựng
171,萬動營造有限公司,,,'038539819,https://www.facebook.com/wantong5699,wantong5699@yahoo.com.tw,,973台灣花蓮縣吉安鄉宜昌村吉祥四街41-7號,,,,,,,,0,,,Công ty xây dựng
172,鈺電通建設開發有限公司,,,'052358383,https://www.facebook.com/udtcompany,good.com@msa.hinet.net,,60090台灣嘉義市西區西平里高鐵大道227附1號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
173,藏風LM社區,,,'065858151,https://www.facebook.com/windarchi,thewindarchi@gmail.com,,74191台灣臺南市善化區陽光二路16巷2號,,,,,,,,0,,,Công ty xây dựng
174,泳翌營建機構,,,'0426838917,https://www.facebook.com/yongyi.construction,yongyicons@gmail.com,,438台灣臺中市外埔區大同里甲后路三段992巷32號,,,,,,,,0,,,Công ty xây dựng
175,豫呈歡沁天下,,,'039320699,https://www.facebook.com/yucheng.tl/,a9557979@yahoo.com,,264台灣宜蘭縣員山鄉深溝村惠深二路一段157號號旁,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
176,御棠建設/御棠營造有限公司,,,'073987508,https://www.facebook.com/yutang.a67/,yutang.a67@gmail.com,,"4 樓 No. 67號, 大昌二路三民區高雄市台灣 807",,,,,,,,0,,,Công ty xây dựng
177,正大營造有限公司,,,'0492762781,https://www.facebook.com/Zheng-Da-Construction-Co-Ltd-884824844875195/,chaoying1205@gmail.com,,552台灣南投縣集集鎮集集里初中一街51巷16號,,,,,,,,0,,,Công ty xây dựng
178,兆霖建設有限公司,,,'087759339,https://www.facebook.com/zlarch?mibextid=LQQJ4d,zlarch9099@gmail.com,,905台灣屏東縣里港鄉玉田村和平路17號,,,,,,,,0,,,Công ty xây dựng
179,榮金營造富德施工所,,,'0277092282,https://www.fcg.com.tw/,info@fcg.com.tw,,116台灣臺北市文山區木柵里木柵路5段190號之1,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
180,遠雄建設事業股份有限公司,,,'0227239999,https://www.farglory-land.com.tw/,b3576@farglory.com.tw,,110台灣臺北市信義區興隆里基隆路一段200號16樓,,,,,,,,0,,,Công ty xây dựng
181,宏昌基礎科技,,,'0227912177,https://www.fong-shin.com/,pr@hcgc.com.tw,,114台灣臺北市內湖區蘆洲里潭美街533號21樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
182,福美國際建設股份有限公司（土城建設公司）,,,'0222689996,https://www.foxbeauty.com.tw/,mumahsu7638@gmail.com,,236台灣新北市土城區頂福里溪頭路20巷2弄20號,,,,,,,,0,,,Công ty xây dựng
183,富品建設股份有限公司,,,'0223919888,http://www.fpcl.com.tw/,fupin68.fu@msa.hinet.net,,106台灣臺北市大安區古莊里羅斯福路二段91號24樓之二,,,,,,,,0,,,Công ty xây dựng
184,富泰營造股份有限公司,,,'035545285,https://www.ftnet.com.tw/,ftnet@ftnet.com.tw,,302台灣新竹縣竹北市斗崙里縣政六路58號6樓,,,,,,,,0,,,Công ty xây dựng
185,富強開發工程有限公司｜風管工程・防火消防安全工程・裝修裝潢工程・水泥鐵皮鋼構工程・防水抓漏工程・嘉義專業建築統包,,,'0981779226,https://fu-chian.com.tw/,fuchian.development.engineering@gmail.com,,600台灣嘉義市西區博愛路二段459號,,,,,,,,0,,,Công ty xây dựng
186,福懋建設股份有限公司,,,'073365051,https://www.fu-mao.com.tw/,service@fu-mao.com.tw,,806台灣高雄市前鎮區西山里復興三路165號,,,,,,,,0,,,Công ty xây dựng
187,府都建設股份有限公司,,,'062973369,http://www.fudu.com.tw/,fudu@fudu.com.tw,,708台灣臺南市安平區金城里安北路722巷132號,,,,,,,,0,,,Công ty xây dựng
188,富源建設股份有限公司,,,'035336196,http://www.fu-yuan.com.tw/,service@fu-yuan.com.tw;sales@fu-yuan.com.tw,,300台灣新竹市北區境福里中正路497號12樓,,,,,,,,0,,,Công ty xây dựng
189,福樺建設股份有限公司,,,'0226009688,http://www.fuhua.com.tw/,info@fuhua.com.tw,,244台灣新北市林口區仁愛里文化二路一段266號21樓,,,,,,,,0,,,Công ty xây dựng
190,富盛金屬建材股份有限公司-全罩式防禦性機組設備外箱/全方位多功能設備箱/客製化設備防禦箱/EPC統包工程,,,'047988073,https://fussen.com.tw/,fussenmetal@gmail.com,,509台灣彰化縣伸港鄉溪底村工東二路16號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
191,巨匠建設事業開發股份有限公司,,,'047521127,http://www.g-m.com.tw/,chulin.chiang@g-m.com.tw,,500台灣彰化縣彰化市東芳里彰鹿路4巷1號,,,,,,,,0,,,Công ty xây dựng
192,耕園營造有限公司,,,'076116656,https://www.gengyuantw.com/,gengyuan6116656@gmail.com,,825台灣高雄市橋頭區芋寮里芋寮路29號,,,,,,,,0,,,Công ty xây dựng
193,哲園建設有限公司,,,'0422580818,https://www.gf-live.com.tw/,zne.yuan@gmail.com,,408台灣臺中市南屯區三義里黎明東街508號1樓,,,,,,,,0,,,Công ty xây dựng
194,記銘建設股份有限公司,,,'048296998,https://www.giving.com.tw/,info@giving.com.tw,,51344台灣彰化縣埔心鄉瓦北村瑤鳳路一段320號,,,,,,,,0,,,Công ty xây dựng
195,寬闊星灩寓_建案基地工務所,,,'039881880,https://www.goexpanse.com.tw/xingyanyu/,info@goexpanse.com.tw,,266台灣宜蘭縣三星鄉大義村培英路450號,,,,,,,,0,,,Công ty xây dựng
196,居加驗屋,,,'0921334522,https://www.gplushouse.com/,eno0921@gmail.com,,406台灣臺中市北屯區仁美里豐樂路17之20號,,,,,,,,0,,,Đơn vị xây dựng nhà
197,冠輝建設股份有限公司,,,'0282459699,http://guanhuico.wixsite.com/home,guanhuico@gmail.com,,235台灣新北市中和區枋寮里中和路165巷19號12樓,,,,,,,,0,,,Công ty xây dựng
198,一昕工程有限公司,,,'0908382282,https://www.greenev-yixin.com/,yixinservice@gmail.com,,406台灣臺中市北屯區忠平里陳平路65巷140弄31號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
199,國聚建設股份有限公司,,,'0423209898,http://www.guo-ju.com.tw/,guoju88@gmail.com,,403台灣臺中市西區忠誠里臺灣大道二段573號5樓H室,,,,,,,,0,,,Công ty xây dựng
200,貫捷室內裝修有限公司,,,,http://www.guanjay-buildingworks.com/,vies1101@gmail.com,,408台灣臺中市南屯區田心里惠心街110號,,,,,,,,0,,,Nhà thầu phụ công trình
201,敦泰建設,,,'0422593191,http://www.gvreg.com/,service@gvreg.com,,407台灣臺中市西屯區惠來里市政路386號,,,,,,,,0,,,Công ty xây dựng
202,韓商韓林工程建設有限公司,,,'033931970,http://www.hanlimenc.com/eng/index.php,hanlimenc@chol.com,,337台灣桃園市大園區埔心里航站南路7號2樓,,,,,,,,0,,,Công ty xây dựng
203,杉居建築師事務所,,,,https://harchitects2020.com/,info@harchitects2020.com,,320台灣桃園市中壢區興國里新生路159號2F,,,,,,,,0,,,Công ty xây dựng
204,生活家建設有限公司,,,'0422536888,https://harmonylife.tw/,harmonylife888@gmail.com,,408台灣臺中市南屯區惠中里惠中路三段69號13樓,,,,,,,,0,,,Công ty xây dựng
205,鉅成建設股份有限公司,,,'087661187,https://www.hccc.com.tw/jucheng/,jucheng.svc@gmail.com,,900台灣屏東縣屏東市勝利里廣東路990號,,,,,,,,0,,,Công ty xây dựng
206,漢宇建設 見築館,,,'0424375299,http://www.hanyu-arch.com/,hanyu179arch@gmail.com,,406台灣臺中市北屯區舊社里松竹五路一段179號,,,,,,,,0,,,Công ty xây dựng
207,合恆建設有限公司,,,'062472537,http://heheng.com.tw/,heheng45896495@gmail.com,,709台灣臺南市安南區海東里海中街138巷31號,,,,,,,,0,,,Công ty xây dựng
208,禾固營造,,,'0423296007,http://www.hergoo.com.tw/,service@hergoo.com.tw,,403台灣臺中市西區公正里東興路三段152號2樓,,,,,,,,0,,,Công ty xây dựng
209,和昌建設有限公司,,,'087770329,https://hercheng.com.tw/,hcb1068@gmail.com,,913001台灣屏東縣萬丹鄉萬全村丹榮路751號,,,,,,,,0,,,Công ty xây dựng
210,和築開發股份有限公司,,,'0227063788,http://www.herzu.com.tw/,life_style@herzu.com.tw,,105台灣臺北市松山區松基里民生東路三段128號4號樓之2B,,,,,,,,0,,,Đơn vị xây dựng nhà
