Nosaukums,Mitnes_valsts,Registracijas_numurs_mitnes_valsti,Juridiska_adrese,Komersanta_veids,Aktuala_kvalifikacijas_klase,Aktualas_kvalifikacijas_klases_pieskirsanas_datums,Registra_numurs,Registrets,Aktualais_statuss,Kontaktu_adrese,Kontaktu_talrunis,Kontaktu_e_pasta_adrese,Majas_lapa,Darbibas_sferas,Darbibas_jomas
"SIA ""AR Metals""",LV,43603052762,"Jāņa Čakstes bulvāris 9-62, Jelgava, LV-3001",Sabiedrība ar ierobežotu atbildību,4. klase,2022-07-28,11220-R,2013-12-16,Aktīvs,"Upes iela 8, Atpūta, Svētes pag, Jelgavas nov, LV - 3008",24202812,info@armetals.lv,"","Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""AR Metals""",LV,43603052762,"Jāņa Čakstes bulvāris 9-62, Jelgava, LV-3001",Sabiedrība ar ierobežotu atbildību,4. klase,2023-08-14,11220-R,2013-12-16,Aktīvs,"Upes iela 8, Atpūta, Svētes pag, Jelgavas nov, LV - 3008",24202812,info@armetals.lv,"","Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""AR Metals""",LV,43603052762,"Jāņa Čakstes bulvāris 9-62, Jelgava, LV-3001",Sabiedrība ar ierobežotu atbildību,4. klase,2025-08-27,11220-R,2013-12-16,Aktīvs,"Upes iela 8, Atpūta, Svētes pag, Jelgavas nov, LV - 3008",24202812,info@armetals.lv,"","Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"Sabiedrība ar ierobežotu atbildību ""FIRST INDUSTRIAL COMPANY""",LV,50003598491,"Esplanādes iela 5-40, Rīga, LV-1016",Sabiedrība ar ierobežotu atbildību,,,11219-R,2013-12-16,Izslēgts,"Nīcgales iela 44-3, Rīga, LV - 1035",29713635,fic.company@gmail.com,,,
"SIA ""Timek""",LV,40103736182,"Kuldīgas iela 45A-21, Rīga, LV-1083",Sabiedrība ar ierobežotu atbildību,,,11218-R,2020-02-18,Izslēgts,"Vīlandes iela 16-1D, Rīga, LV-1010",+371 29458774,reinis@timek.lv,"",,
"SIA ""GARANT BŪVE""",LV,40103402215,"Lazdu iela 33, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,,,11217-R,2016-07-11,Izslēgts,,"",,,,
"Sabiedrība ar ierobežotu atbildību ""Būvtrans""",LV,40103729091,"Kāpu iela 102, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,,,11216-R,2018-03-27,Izslēgts,,26791246,info@buvtrans.lv,www.buvtrans.lv,,
"SIA ""Glass Construction""",LV,40103298845,"Ģimnastikas iela 14-11A, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,5. klase,2021-07-28,11215-R,2026-04-07,Aktīvs,"Ģimnastikas iela 14-11A, Rīga, LV - 1004",29407445,glassconstruction@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""Glass Construction""",LV,40103298845,"Ģimnastikas iela 14-11A, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,5. klase,2026-04-09,11215-R,2026-04-07,Aktīvs,"Ģimnastikas iela 14-11A, Rīga, LV - 1004",29407445,glassconstruction@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
"""BOVA Asphalt"" SIA",LV,40103416342,"Brūkleņu iela 115, Mārupe, Mārupes nov., LV-2167",Sabiedrība ar ierobežotu atbildību,,,11214-R,2013-12-13,Izslēgts,"Brūkleņu iela 115, Mārupe, Mārupes nov, LV - 2167",,,,,
"SIA ""ML BK""",LV,40103108605,"Rucavas iela 16A, Rīga, LV-1046",Sabiedrība ar ierobežotu atbildību,,,11213-R,2013-12-12,Aktīvs,"Rucavas iela 16a, Rīga, LV - 1046",+ 371 29498935,maris.luste@mlbk.lv,"",Ēku konstrukciju projektēšana,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-19,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,4. klase,2018-06-26,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,4. klase,2020-09-21,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,3. klase,2024-10-28,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,4. klase,2019-09-05,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,4. klase,2022-10-13,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,4. klase,2021-10-05,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,3. klase,2023-07-24,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,3. klase,2023-10-19,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,4. klase,2026-07-13,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""EMIMAR""",LV,40103633895,"Starta iela 5A, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,3. klase,2025-11-05,11212-R,2013-12-12,Aktīvs,,27109777,info@emimar.lv,www.emimar.lv,Ēku būvdarbu vadīšana un būvuzraudzība;Arhitekta prakse;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""AJ Būves""",LV,42103066244,"Spīdolas iela 12-47, Liepāja, LV-3402",Sabiedrība ar ierobežotu atbildību,,,11211-R,2013-12-12,Izslēgts,"Spīdolas iela 12-47, Liepāja, LV - 3402",28892750,armandsjansons2@inbox.lv,"",,
"SIA ""EL Project and Engineering""",LV,40103735666,"Augusta Deglava iela 166A, Rīga, LV-1021",Sabiedrība ar ierobežotu atbildību,,,11210-R,2013-12-12,Izslēgts,"Augusta Deglava iela 166A, Rīga, LV - 1021",67800190,dmitrijs@jcm.lv,,,
"SIA ""RER-MĀJA 3""",LV,40003965276,"Rīga, Sudrabu Edžus iela 22a",Sabiedrība ar ierobežotu atbildību,,,11209-R,2013-12-10,Izslēgts,"Sudrabu Edžus iela 22a, Rīga, LV - 1014","","","",,
"Sabiedrība ar ierobežotu atbildību ""LK Construction""",LV,51503066721,"Braslas iela 22D, Rīga, LV-1035",Sabiedrība ar ierobežotu atbildību,,,11208-R,2013-12-09,Izslēgts,"Stiklu iela 18, Daugavpils, LV - 5404",20389799,lk.construction@inbox.lv,,,
"SIA ""BŪVNIECĪBAS SISTĒMAS""",LV,40103595061,"Gaismas iela 19 k-3-54, Ķekava, Ķekavas nov., LV-2123",Sabiedrība ar ierobežotu atbildību,,,11207-R,2013-12-09,Izslēgts,"Gaismas iela 19 k-3 -54, Ķekava, Ķekavas pag, Ķekavas nov, LV - 2123",26523214,buvniecibassistemas@inbox.lv,,,
"SIA ""FORMENTOR""",LV,40103736197,"Voldemāra iela 1, Saulesdārzs, Tīnūžu pag., Ogres nov., LV-5052",Sabiedrība ar ierobežotu atbildību,5. klase,2022-08-16,11206-R,2013-12-05,Aktīvs,"Ogres nov., Tīnūžu pag., Voldemāra iela 1, LV-5052",+371 26165322,jurisrudovics@gmail.com,,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""FORMENTOR""",LV,40103736197,"Voldemāra iela 1, Saulesdārzs, Tīnūžu pag., Ogres nov., LV-5052",Sabiedrība ar ierobežotu atbildību,4. klase,2022-10-03,11206-R,2013-12-05,Aktīvs,"Ogres nov., Tīnūžu pag., Voldemāra iela 1, LV-5052",+371 26165322,jurisrudovics@gmail.com,,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""FORMENTOR""",LV,40103736197,"Voldemāra iela 1, Saulesdārzs, Tīnūžu pag., Ogres nov., LV-5052",Sabiedrība ar ierobežotu atbildību,4. klase,2023-08-25,11206-R,2013-12-05,Aktīvs,"Ogres nov., Tīnūžu pag., Voldemāra iela 1, LV-5052",+371 26165322,jurisrudovics@gmail.com,,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""FORMENTOR""",LV,40103736197,"Voldemāra iela 1, Saulesdārzs, Tīnūžu pag., Ogres nov., LV-5052",Sabiedrība ar ierobežotu atbildību,4. klase,2024-09-03,11206-R,2013-12-05,Aktīvs,"Ogres nov., Tīnūžu pag., Voldemāra iela 1, LV-5052",+371 26165322,jurisrudovics@gmail.com,,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""FORMENTOR""",LV,40103736197,"Voldemāra iela 1, Saulesdārzs, Tīnūžu pag., Ogres nov., LV-5052",Sabiedrība ar ierobežotu atbildību,4. klase,2025-09-15,11206-R,2013-12-05,Aktīvs,"Ogres nov., Tīnūžu pag., Voldemāra iela 1, LV-5052",+371 26165322,jurisrudovics@gmail.com,,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""Kurzemes Gaļsaimnieks""",LV,42103022606,"""Pūpoli"", Paplaka, Virgas pag., Dienvidkurzemes nov., LV-3433",Sabiedrība ar ierobežotu atbildību,,,11205-R,2013-12-04,Izslēgts,"""Pūpoli"", Virgas pag, Priekules nov, LV - 3433",26571577,kitija.rosvalde@kgs.lv,www.kgs.lv,,
"Sabiedrība ar ierobežotu atbildību ""VA-teknik RND""",LV,40103733951,"Parka iela 1A-17, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,,,11204-R,2013-12-04,Izslēgts,"Parka iela 1A-17, Ogre, Ogres nov, LV - 5001","","","",,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,5. klase,2018-06-13,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,5. klase,2017-08-16,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,5. klase,2017-05-25,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2017-07-17,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2018-08-03,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2019-06-18,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2020-06-30,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2022-07-18,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2021-07-08,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2023-07-24,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2024-08-05,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELRUN""",LV,42403034271,"Kaunatas iela 38, Rēzekne, LV-4601",Sabiedrība ar ierobežotu atbildību,4. klase,2025-08-13,11203-R,2013-12-03,Aktīvs,"Robežu iela 13B, dz.3, Pleikšņi, Ozolaines pag., Rēzeknes nov, LV - 4601",29115785,elrun@inbox.lv,www.elrun.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ARD Ventspils""",LV,41203035311,"Andreja iela 4, Ventspils, LV-3601",Sabiedrība ar ierobežotu atbildību,,,11202-R,2013-12-03,Izslēgts,"Andreja iela 4, Ventspils, LV - 3601",29141663,venta11@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""JŪRAS LAIKS""",LV,40003242101,"Strēlnieku prospekts 48-11, Jūrmala, LV-2015",Sabiedrība ar ierobežotu atbildību,,,11201-R,2013-12-03,Izslēgts,"Abavas iela 6-33, Jūrmala, LV - 2015",67804553,viktor@imvlabel.com,,,
"Sabiedrība ar ierobežotu atbildību ""EURODOMUS CONSTRUCTION""",LV,40103501846,"Bulduru prospekts 96-13, Jūrmala, LV-2010",Sabiedrība ar ierobežotu atbildību,,,11200-R,2013-12-02,Izslēgts,"Bulduru pr. 96 dz.13, Jūrmala, LV - 2010",26554892,eurodomus@inbox.lv,"",,
"SIA Arhitektu birojs ""MUSKUS arhitektes""",LV,40103672360,"Strupā iela 4-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,,,11199-R,2013-12-02,Izslēgts,"Strupā iela 4-1, Rīga, LV - 1006",26458057,elina.rozulapa@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""BG Invest""",LV,41503040947,"""Pakalni"", Vīpes pag., Jēkabpils nov., LV-5238",Sabiedrība ar ierobežotu atbildību,,,11198-R,2013-12-02,Izslēgts,"Rīgas iela 45-34, Līvāni, Līvānu nov, LV - 5316",26105551,bginvest@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""Minipalīgs""",LV,41503064254,"""Lakstīgalu kalns"", Sekļi, Aglonas pag., Preiļu nov., LV-5304",Sabiedrība ar ierobežotu atbildību,,,11197-R,2013-12-02,Izslēgts,"Jaudzemu iela 4-5, Aglona, Aglonas pag, Aglonas nov, LV - 5304",27741509,trons333@inbox.lv,,,
"IK ""EK Construction""",LV,44102034663,"""Osīši"", Palsmane, Palsmanes pag., Smiltenes nov., LV-4724",Individuālais komersants,,,11196-R,2013-12-02,Izslēgts,"""Osīši"", Palsmane, Palsmanes pag, Smiltenes nov, LV - 4724",28676806,edgarskalnins@ekbuve.lv,www.ekbuve.lv,,
"SIA ""LATAKVA SERVISS""",LV,40003879025,"Latgales iela 156-5, Rīga, LV-1003",Sabiedrība ar ierobežotu atbildību,,,11195-R,2013-11-26,Izslēgts,"Maskavas iela 156/158, Rīga, LV - 1003",67249249; 67113234,latakva@latakva.lv,www.latakva.lv,,
"SIA ""DIMB""",LV,40103442735,"Gaismas iela 5-15, Kuldīga, Kuldīgas nov., LV-3301",Sabiedrība ar ierobežotu atbildību,,,11194-R,2013-11-26,Izslēgts,"Pulkveža Brieža iela 93-36, Sigulda, Siguldas nov, LV - 2150",29725989,ziles55@inbox.lv,,,
"SIA ""Slipefiks""",LV,40103689418,"Priedes iela 12-47, Silakrogs, Ropažu pag., Ropažu nov., LV-2133",Sabiedrība ar ierobežotu atbildību,,,11193-R,2013-11-25,Izslēgts,"""Liedagi""-47, Silakrogs, Ropažu nov, LV - 2133",27090008,aigars.jankevics@gmail.com,"",,
"Sabiedrība ar ierobežotu atbildību ""TON Invest""",LV,42403025279,"Meža prospekts 60-26, Jūrmala, LV-2010",Sabiedrība ar ierobežotu atbildību,,,11192-R,2026-02-09,Aktīvs,"Latgales iela 72, Rēzekne, LV - 4601",22494558,vlad.daugerts@gmail.com,,,
"SIA ""Green Energy Systems""",LV,40103519975,"Rīga, Biķernieku iela 18",Sabiedrība ar ierobežotu atbildību,5. klase,2017-05-19,11191-R,2013-11-25,Izslēgts,"K. Ulmaņa gatve 86F, Rīga, LV - 1046",,,,,
"Sabiedrība ar ierobežotu atbildību ""Elema""",LV,40103725441,"Mūkusalas iela 31, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,,,11190-R,2013-11-25,Izslēgts,"Varavīksnes gatve 12-30, Rīga, LV - 1082",29992777,siaelema@inbox.lv,,,
"SIA ""MC ENERGY GROUP""",LV,45403037966,"""Grīvas"", Liezēres pag., Madonas nov., LV-4884",Sabiedrība ar ierobežotu atbildību,,,11189-R,2013-11-25,Izslēgts,"""Grīvas"", Liezēres pag, Madonas nov, LV - 4884",29999441,veverkalns@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""PLIEŅI-D""",LV,41203025900,"Cieceres iela 2A, Ciecere, Skrundas pag., Kuldīgas nov., LV-3326",Sabiedrība ar ierobežotu atbildību,,,11188-R,2013-11-21,Izslēgts,"Ciecenes 2A, Ciecene, Skrundas pag., Skrundas nov, LV - 3326","","","",,
"Uždaroji akcine bendrove ""KELVISTA""",LT,124931168,"Ukmerges g. 283, Vilnius, 06313",Ārvalstu komersants,,,11187-R,2013-11-21,Izslēgts,"Ukmerges g. 283, Vilnius, 06313",+37069848046,kelvista@kelvista.lt,www.kelvista.lt,,
"Sabiedrība ar ierobežotu atbildību zinātniskā, ražošanas un komerciālā firma ""GREIN+""",LV,40103071957,"Pulka iela 3 k-9, Rīga, LV-1007",Sabiedrība ar ierobežotu atbildību,,,11186-R,2013-11-21,Aktīvs,"Pulka iela 3, korp.11, Rīga, LV - 1007",67456478,grein_plus@inbox.lv,,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana",
SIA TOKOBI,LV,40103694512,"Tērbatas iela 66-6, Rīga, LV-1001",Sabiedrība ar ierobežotu atbildību,,,11185-R,2013-11-21,Izslēgts,"Tērbatas iela 66-6, Rīga, LV - 1001",,toms.kokins@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""Word""",LV,40103544205,"Ganību dambis 36, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,5. klase,2019-07-29,11184-R,2013-11-21,Izslēgts,"Ganību dambis 36, Rīga",+371 29127138,sia.word@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Word""",LV,40103544205,"Ganību dambis 36, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2019-01-14,11184-R,2013-11-21,Izslēgts,"Ganību dambis 36, Rīga",+371 29127138,sia.word@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Word""",LV,40103544205,"Ganību dambis 36, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-19,11184-R,2013-11-21,Izslēgts,"Ganību dambis 36, Rīga",+371 29127138,sia.word@inbox.lv,"",,
