Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category,Email
"Moscavide, orient",,,"R. Armistício 1, 1885-042 Moscavide, Portugal",,,PT,R. Armistício 1,38.7774704,-9.1012504,"Hospedagem domiciliar in Lisbon, Portugal","https://www.google.com/maps/place/Moscavide,+orient/data=!4m7!3m6!1s0xd1931005473e44d:0x78eeb0c60030e0b3!8m2!3d38.7774704!4d-9.1012504!16s%2Fg%2F11zdr1pwl_!19sChIJTeRzVAAxGQ0Rs-AwAMaw7ng?authuser=0&hl=pt-BR&rclk=1",No,Hospedagem domiciliar,
EntreEajuda Petsitting,,'+351911519573,"Rua Engenheiro Quartin Graça 39, 1750-099 Lisboa, Portugal","5,0",,PT,Rua Engenheiro Quartin Graça 39,38.7821656,-9.1621117,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/EntreEajuda+Petsitting/data=!4m7!3m6!1s0xd1933d78890b987:0x7346d9e944a7bb2d!8m2!3d38.7821656!4d-9.1621117!16s%2Fg%2F11vl2nmwg9!19sChIJh7mQiNczGQ0RLbunROnZRnM?authuser=0&hl=pt-BR&rclk=1,No,Hotel para animais de estimação,
Alojamiento lisboa,,,"R. Fernandes Tomás 44, 1200-178 Lisboa, Portugal","5,0",1,PT,R. Fernandes Tomás 44,38.70951,-9.1503845,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Alojamiento+lisboa/data=!4m7!3m6!1s0xd193549ad1e629f:0x19dd8d8b7b3e28f1!8m2!3d38.70951!4d-9.1503845!16s%2Fg%2F11trdn_pfy!19sChIJn2IerUk1GQ0R8Sg-e4uN3Rk?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Quartos do Marquês,,,"1150-281, Portugal, Lisboa, R. Rodrigues Sampaio","5,0",,PT,,38.7222821,-9.145833,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Quartos+do+Marqu%C3%AAs/data=!4m10!3m9!1s0xd1933002b17d56b:0x9dec7861b2b858c7!5m2!4m1!1i2!8m2!3d38.7222821!4d-9.145833!16s%2Fg%2F11vqlwv4sz!19sChIJa9UXKwAzGQ0Rx1i4smF47J0?authuser=0&hl=pt-BR&rclk=1,No,,
Telmo Wohnung,,,"R. Damasceno Monteiro 66B, 1170-253 Lisboa, Portugal","4,7",,PT,R. Damasceno Monteiro 66B,38.7196836,-9.133146,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Telmo+Wohnung/data=!4m7!3m6!1s0xd19332d460aeae1:0x7c1ea9fdaa1ddb4f!8m2!3d38.7196836!4d-9.133146!16s%2Fg%2F11s90zb0fx!19sChIJ4eoKRi0zGQ0RT9sdqv2pHnw?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Hospedaje,,,"R. Rodrigues Sampaio 138, 1150-006 Lisboa, Portugal","5,0",1,PT,R. Rodrigues Sampaio 138,38.724106,-9.14746,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Hospedaje/data=!4m7!3m6!1s0xd19330068c931a5:0x821f22d9038a5c4e!8m2!3d38.724106!4d-9.14746!16s%2Fg%2F11xtdz66g9!19sChIJpTHJaAAzGQ0RTlyKA9kiH4I?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
VT GUESTHOUSE,,'+351928035009,"R. Dom Pedro Denis, 2900-524 Setúbal, Portugal","5,0",,PT,R. Dom Pedro Denis,38.5235703,-8.9024979,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/VT+GUESTHOUSE/data=!4m10!3m9!1s0xd194300696dd3fb:0x502cae6710427c73!5m2!4m1!1i2!8m2!3d38.5235703!4d-8.9024979!16s%2Fg%2F11z1zs_p94!19sChIJ-9NtaQBDGQ0Rc3xCEGeuLFA?authuser=0&hl=pt-BR&rclk=1,No,,
apartamento,,,"R. 4 de Agosto 11, 1900-097 Lisboa, Portugal","5,0",1,PT,R. 4 de Agosto 11,38.7342139,-9.1284331,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/apartamento/data=!4m7!3m6!1s0xd19330070077067:0xb4f08b070371ba1c!8m2!3d38.7342139!4d-9.1284331!16s%2Fg%2F11vs4_hzw7!19sChIJZ3AHcAAzGQ0RHLpxAweL8LQ?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Vivenda J. Balico,,'+351910445476,"R. Dr. Henrique Barbas de Albuquerque 7, 2670-457 Loures, Portugal","5,0",,PT,R. Dr. Henrique Barbas de Albuquerque 7,38.8283781,-9.1628719,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Vivenda+J.+Balico/data=!4m7!3m6!1s0xd192d001ed97839:0xfa1507a8ede7df9e!8m2!3d38.8283781!4d-9.1628719!16s%2Fg%2F11ml3k1c1c!19sChIJOXjZHgAtGQ0Rnt_n7agHFfo?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
laranjeiras,,,"R. Anjos Teixeira, Fernão Ferro, Portugal","4,4",,PT,R. Anjos Teixeira,38.5812483,-9.0857402,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/laranjeiras/data=!4m7!3m6!1s0xd1949e8fd770a6b:0xa705ea422d5f9e85!8m2!3d38.5812483!4d-9.0857402!16s%2Fg%2F11sb0tcq20!19sChIJawp3_ehJGQ0RhZ5fLULqBac?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Charming Guest House,,,"R. Palmira 13 R/C Direito, 1170-285 Lisboa, Portugal","5,0",1,PT,R. Palmira 13 R/C Direito,38.7231235,-9.134434,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Charming+Guest+House/data=!4m10!3m9!1s0xd1933004f14a293:0x3c58f65e4bda238!5m2!4m1!1i2!8m2!3d38.7231235!4d-9.134434!16s%2Fg%2F11n39mt404!19sChIJk6IUTwAzGQ0ROKK95GWPxQM?authuser=0&hl=pt-BR&rclk=1,No,,
Avenida Boutique Apartments,,,"Tv. Santa Marta 17 圣安, 1150-295 Lisboa, Portugal","4,1",,PT,Tv. Santa Marta 17 圣安,38.7233489,-9.144659,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Avenida+Boutique+Apartments/data=!4m10!3m9!1s0xd1933004228f347:0x6b46d475a62e191d!5m2!4m1!1i2!8m2!3d38.7233489!4d-9.144659!16s%2Fg%2F11mlvtxmcb!19sChIJR_MoQgAzGQ0RHRkupnXURms?authuser=0&hl=pt-BR&rclk=1,No,,
Heart Of Lisbon,,'+351936322363,"R. do Duque 41, 1200-158 Lisboa, Portugal","2,6",,PT,R. do Duque 41,38.7130814,-9.1414586,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Heart+Of+Lisbon/data=!4m10!3m9!1s0xd1935cc4f8e7d9d:0xadd76bfb0e88f1a1!5m2!4m1!1i2!8m2!3d38.7130814!4d-9.1414586!16s%2Fg%2F11s4t0bh2b!19sChIJnX2OT8w1GQ0RofGIDvtr160?authuser=0&hl=pt-BR&rclk=1,No,,
Hotel,,,"Largo do Intendente Pina Manique 3, 1150-096 Lisboa, Portugal","5,0",,PT,Largo do Intendente Pina Manique 3,38.7212571,-9.1349566,"Hospedagem domiciliar in Lisbon, Portugal",https://www.google.com/maps/place/Hotel/data=!4m7!3m6!1s0xd1933001d53dfcd:0x6e252f46d42c36bf!8m2!3d38.7212571!4d-9.1349566!16s%2Fg%2F11ybf4hd5x!19sChIJzd9THQAzGQ0RvzYs1EYvJW4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Voyage 63 Rooms,,'+351910856766,"Rua Garrido 63 - floor 3F, 1900-247 Lisboa, Portugal","3,5",,PT,Rua Garrido 63 - floor 3F,38.7383326,-9.1293626,"Hotel de 2 estrelas in Lisbon, Portugal",https://www.google.com/maps/place/Voyage+63+Rooms/data=!4m10!3m9!1s0xd1933bc242a6f49:0x308c641cf04112a0!5m2!4m1!1i2!8m2!3d38.7383326!4d-9.1293626!16s%2Fg%2F11gh39xq2l!19sChIJSW8qJLwzGQ0RoBJB8BxkjDA?authuser=0&hl=pt-BR&rclk=1,No,,
Residencial Almirante,,'+351925310663,"Av. Alm. Reis 32, 1170-218 Lisboa, Portugal","3,6",,PT,Av. Alm. Reis 32,38.7233012,-9.1350981,"Hotel de 2 estrelas in Lisbon, Portugal",https://www.google.com/maps/place/Residencial+Almirante/data=!4m10!3m9!1s0xd19338559672c4d:0xa7564253d34c0ea2!5m2!4m1!1i2!8m2!3d38.7233012!4d-9.1350981!16s%2Fg%2F11c6v9nttr!19sChIJTSxnWYUzGQ0Rog5M01NCVqc?authuser=0&hl=pt-BR&rclk=1,No,,
Party Zone Hostel Bairro Alto,,,"Tv. da Hera 4 2, 1200-218 Lisboa, Portugal","2,7",,PT,Tv. da Hera 4 2,38.7108514,-9.1477223,"Albergue in Lisbon, Portugal",https://www.google.com/maps/place/Party+Zone+Hostel+Bairro+Alto/data=!4m10!3m9!1s0xd193535d5770cc1:0xa64f023aaee5dfe4!5m2!4m1!1i2!8m2!3d38.7108514!4d-9.1477223!16s%2Fg%2F11tj2nx6yt!19sChIJwQx31TU1GQ0R5N_lrjoCT6Y?authuser=0&hl=pt-BR&rclk=1,No,,
Pensao Santo Antonio,,'+351933465455,"Praça Dona Maria II 1714, 4760-111 Vila Nova de Famalicão, Portugal","4,4",,PT,Praça Dona Maria II 1714,41.4042572,-8.5192179,"Hospedaria in Aves, Portugal",https://www.google.com/maps/place/Pensao+Santo+Antonio/data=!4m10!3m9!1s0xd245857b9fc510b:0x32bb6e95249c4428!5m2!4m1!1i2!8m2!3d41.4042572!4d-8.5192179!16s%2Fg%2F1tg6lv09!19sChIJC1H8uVdYJA0RKEScJJVuuzI?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Porta Nova AL,,,"R. Egas Moniz 97, 4800-411 Guimarães, Portugal","4,9",,PT,R. Egas Moniz 97,41.4417039,-8.2931761,"Hospedaria in Aves, Portugal",https://www.google.com/maps/place/Casa+Porta+Nova+AL/data=!4m10!3m9!1s0xd24efc2083a2c0f:0xc5a6966bb928a390!5m2!4m1!1i2!8m2!3d41.4417039!4d-8.2931761!16s%2Fg%2F11f54l_brg!19sChIJDyw6CMLvJA0RkKMouWuWpsU?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Eira da Fabiana,,'+351916058466,"Rua da Fabiana 19, 4880-212 Mondim de Basto, Portugal","4,6",,PT,Rua da Fabiana 19,41.3925467,-7.9472068,"Hospedaria in Aves, Portugal",https://www.google.com/maps/place/Casa+Eira+da+Fabiana/data=!4m7!3m6!1s0xd24c8bb69cc0909:0x2e6f5098671de65c!8m2!3d41.3925467!4d-7.9472068!16s%2Fg%2F11f2v_hxsr!19sChIJCQnMabvIJA0RXOYdZ5hQby4?authuser=0&hl=pt-BR&rclk=1,No,Hospedaria,
Pensão,,,"R. de Torneiros 36, 4715-213 Braga, Portugal","4,0",,PT,R. de Torneiros 36,41.548239,-8.4096787,"Hospedaria in Aves, Portugal",https://www.google.com/maps/place/Pens%C3%A3o/data=!4m7!3m6!1s0xd24febc8939490b:0xa53c46eadf775a6d!8m2!3d41.548239!4d-8.4096787!16s%2Fg%2F11cs6bh_m5!19sChIJC0k5ibz-JA0RbVp33-pGPKU?authuser=0&hl=pt-BR&rclk=1,No,Hospedaria,
Senhor Dos Perdoes Alojamento Local,,'+351252415303,"Av. Portas do Minho 762, 4760-714 Ribeirão, Portugal","4,4",,PT,Av. Portas do Minho 762,41.3629599,-8.5466766,"Hospedaria in Aves, Portugal",https://www.google.com/maps/place/Senhor+Dos+Perdoes+Alojamento+Local/data=!4m10!3m9!1s0xd245ecb31d48623:0x5278ac3c3c28b9c4!5m2!4m1!1i2!8m2!3d41.3629599!4d-8.5466766!16s%2Fg%2F11b73mwv4k!19sChIJI4bUMcteJA0RxLkoPDyseFI?authuser=0&hl=pt-BR&rclk=1,No,,
Hotel Aquafalls,,,"Avenida de São Miguel 1677, 4850-053 Caniçada, Portugal","4,0",,PT,Avenida de São Miguel 1677,41.647688,-8.206309,"Hotel de 5 estrelas in Aves, Portugal",https://www.google.com/maps/place/Hotel+Aquafalls/data=!4m10!3m9!1s0xd251e6cc01abe6d:0xe806800679737f31!5m2!4m1!1i2!8m2!3d41.647688!4d-8.206309!16s%2Fg%2F1tg2fs3n!19sChIJbb4awGweJQ0RMX9zeQaABug?authuser=0&hl=pt-BR&rclk=1,No,,
AM Residence,,,"R. António da Costa Magalhães, 4700-254 Braga, Portugal","4,6",,PT,R. António da Costa Magalhães,41.5522858,-8.4380361,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/AM+Residence/data=!4m10!3m9!1s0xd24ffee8661397b:0xb64770cbb177d804!5m2!4m1!1i2!8m2!3d41.5522858!4d-8.4380361!16s%2Fg%2F11y1vxvkb3!19sChIJezlhhu7_JA0RBNh3sctwR7Y?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Do Ribeiro,,'+351258931750,"R. do Campinho, 4835-267 Guimarães, Portugal","4,8",,PT,R. do Campinho,41.4173192,-8.3465576,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+Do+Ribeiro/data=!4m10!3m9!1s0xd24f1aca8a07ca7:0x7d90cbd72a4fb3a7!5m2!4m1!1i2!8m2!3d41.4173192!4d-8.3465576!16s%2Fg%2F11b73pf1gq!19sChIJp3ygqKzxJA0Rp7NPKtfLkH0?authuser=0&hl=pt-BR&rclk=1,No,,
Quinta dos Aceres,,,"Outeiro, Portugal","4,8",,PT,Outeiro,41.5129752,-8.0091288,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Quinta+dos+Aceres/data=!4m7!3m6!1s0xd24dbb856340b93:0x3256cbfdce26580a!8m2!3d41.5129752!4d-8.0091288!16s%2Fg%2F11rrt_cr37!19sChIJkws0VrjbJA0RClgmzv3LVjI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Quinta da Costa - Alojamento Local,,'+351925122895,"Rua da Fervença 7, 4830-678, Portugal","5,0",,PT,Rua da Fervença 7,41.6214408,-8.297383,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Quinta+da+Costa+-+Alojamento+Local/data=!4m7!3m6!1s0xd251d0069e4883f:0xe1d2cdfa2ab6bb03!8m2!3d41.6214408!4d-8.297383!16s%2Fg%2F11ymhqf9lz!19sChIJP4jkaQAdJQ0RA7u2KvrN0uE?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa de Barreiros,,,"Queirões, 4720-110 Barreiros, Portugal","5,0",,PT,Queirões,41.6161668,-8.4033565,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+de+Barreiros/data=!4m10!3m9!1s0xd2501bd7655743b:0x57ceb36e0e32f80f!5m2!4m1!1i2!8m2!3d41.6161668!4d-8.4033565!16s%2Fg%2F11sv40yt1k!19sChIJO3RVdr0BJQ0RD_gyDm6zzlc?authuser=0&hl=pt-BR&rclk=1,No,,
Bom bom,,,"Largo da Devesa 5A, 4715-015 Braga, Portugal",,,PT,Largo da Devesa 5A,41.542219,-8.4163524,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Bom+bom/data=!4m7!3m6!1s0xd24ff77e54e4e89:0x67c3f5822ab08c5c!8m2!3d41.542219!4d-8.4163524!16s%2Fg%2F11vkg5_6_x!19sChIJiU5O5Xf_JA0RXIywKoL1w2c?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
apartamento em casa particular,,,"Travassós, Portugal","4,9",,PT,Travassós,41.4991302,-8.1966,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/apartamento+em+casa+particular/data=!4m11!3m10!1s0xd24e6684904e299:0xf3ca8f2a392c600f!5m2!4m1!1i2!8m2!3d41.4991302!4d-8.1966!16s%2Fg%2F11kj5nj53w!17BQ0FF!19sChIJmeIESWjmJA0RD2AsOSqPyvM?authuser=0&hl=pt-BR&rclk=1,No,,
Casa do Piano,,'+351962990438,"Rua da Bouça do Carvalhal, 4805-199 Guimarães, Portugal","4,6",,PT,Rua da Bouça do Carvalhal,41.5250312,-8.3688667,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+do+Piano/data=!4m10!3m9!1s0xd24fb9228ae6df9:0xc553f3b42a60e74f!5m2!4m1!1i2!8m2!3d41.5250312!4d-8.3688667!16s%2Fg%2F11dzdcx_5l!19sChIJ-W2uKJL7JA0RT-dgKrTzU8U?authuser=0&hl=pt-BR&rclk=1,No,,
Travessa do Pinheiro,,,"R. de Santa Eugénia, 4755-461 Rio Covo (Santa Eugénia), Portugal","4,0",,PT,R. de Santa Eugénia,41.5228573,-8.6045406,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Travessa+do+Pinheiro/data=!4m7!3m6!1s0xd2453c9162ba865:0x51a32e8cc02791a9!8m2!3d41.5228573!4d-8.6045406!16s%2Fg%2F11vfbbch31!19sChIJZagrFslTJA0RqZEnwIwuo1E?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Quinta da Bica,,,"R. da Maina 1474, 4810-503 503Guimarães, Portugal","4,3",,PT,R. da Maina 1474,41.4282819,-8.2899361,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Quinta+da+Bica/data=!4m7!3m6!1s0xd24efc974dba093:0x6a074245d453caba!8m2!3d41.4282819!4d-8.2899361!16s%2Fg%2F11f__tf_9r!19sChIJk6DbdMnvJA0RuspT1EVCB2o?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa de Valdemar,,,"R. de Janarde, Rande, Portugal","4,5",,PT,R. de Janarde,41.3320789,-8.2343029,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+de+Valdemar/data=!4m10!3m9!1s0xd24ed407b1c858f:0xf0fafd9536d1447!5m2!4m1!1i2!8m2!3d41.3320789!4d-8.2343029!16s%2Fg%2F11tx7z75st!19sChIJj4Uce0DtJA0RRxRtU9mvDw8?authuser=0&hl=pt-BR&rclk=1,No,,
Home sweet home,,,"Alameda Alberto Madureira 3 3 DTO, 4705-077 Braga, Portugal",,,PT,Alameda Alberto Madureira 3 3 DTO,41.538076,-8.4274799,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Home+sweet+home/data=!4m7!3m6!1s0xd24ff004a11eb51:0x163668476aa0dd29!8m2!3d41.538076!4d-8.4274799!16s%2Fg%2F11yl36hm6_!19sChIJUesRSgD_JA0RKd2gakdoNhY?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa barbosa,,,"G2R6+HR, Abadim, Portugal","3,8",,PT,G2R6+HR,41.5414322,-7.9879325,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+barbosa/data=!4m7!3m6!1s0xd24dbd440eb448f:0x1322c95ade0fb8f4!8m2!3d41.5414322!4d-7.9879325!16s%2Fg%2F11ssym04bc!19sChIJj0TrQNTbJA0R9LgP3lrJIhM?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Masia Pernambuco,,,"Estrada do Outeiro 286, Portugal","5,0",1,PT,Estrada do Outeiro 286,41.5596069,-8.1743823,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Masia+Pernambuco/data=!4m7!3m6!1s0xd24e10071e26ec1:0xbed0ef74aa97e4d8!8m2!3d41.5596069!4d-8.1743823!16s%2Fg%2F11x1lrd3rh!19sChIJwW7icQDhJA0R2OSXqnTv0L4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Residencial BARMONTA 6,,,"R. Arquitecto Borges Vinagre 371, 4750-290 Barcelos, Portugal",,,PT,R. Arquitecto Borges Vinagre 371,41.5358695,-8.6136683,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Residencial+BARMONTA+6/data=!4m7!3m6!1s0xd24530024af27ad:0x67b5ee978032d640!8m2!3d41.5358695!4d-8.6136683!16s%2Fg%2F11zhfvcm7p!19sChIJrSevJABTJA0RQNYygJfutWc?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa da Ana Paula,,,"Vereador Manoel 204, bairro, 4700-041 Braga, Portugal",,,PT,bairro,41.5454594,-8.4265094,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+da+Ana+Paula/data=!4m7!3m6!1s0xd24ff0049aaa90d:0xabf6871ab08f9a0f!8m2!3d41.5454594!4d-8.4265094!16s%2Fg%2F11z5b7wfnl!19sChIJDamqSQD_JA0RD5qPsBqH9qs?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Poço,,,"FJ65+24, 4805 Oleiros, Portugal",,,PT,FJ65+24,41.459618,-8.393353,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Po%C3%A7o/data=!4m7!3m6!1s0xd24fb0044b1cc27:0x4a5deeb1ab7768eb!8m2!3d41.459618!4d-8.393353!16s%2Fg%2F11zglwk54y!19sChIJJ8yxRAD7JA0R62h3q7HuXUo?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Home Bless Home Me ️,,,"Largo Nossa Sra. da Me. de Deus 1272, 4800-021 Guimarães, Portugal",,,PT,Largo Nossa Sra. da Me. de Deus 1272,41.4556057,-8.2836999,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Home+Bless+Home+Me+%EF%B8%8F/data=!4m7!3m6!1s0xd24ef05f6a2842f:0x3f8d79d461bf1be8!8m2!3d41.4556057!4d-8.2836999!16s%2Fg%2F11sv74dxh6!19sChIJL4Si9gXvJA0R6Bu_YdR5jT8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Quinta da Baralha,,'+351919669858,"Unnamed Road, 4850, Portugal","4,0",,PT,Unnamed Road,41.6132238,-8.1303817,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Quinta+da+Baralha/data=!4m7!3m6!1s0xd24df411861b25f:0x6ae0eea390766b89!8m2!3d41.6132238!4d-8.1303817!16s%2Fg%2F11nnsftw8x!19sChIJX7JhGEHfJA0RiWt2kKPu4Go?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Maison Albar Amoure,,,"Avenida dos Moledos 1889, Moure, Portugal",,,PT,Avenida dos Moledos 1889,41.640382,-8.477122,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Maison+Albar+Amoure/data=!4m7!3m6!1s0xd2501000d2c0ecf:0xb076ecc89e1fbd1d!8m2!3d41.640382!4d-8.477122!16s%2Fg%2F11zd802rls!19sChIJzw4sDQABJQ0RHb0fnsjsdrA?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa Verde da Quinta de S. João de Vessadas,,,"7XJJ+X8, Sanche, Portugal",,,PT,7XJJ+X8,41.2823861,-8.019237,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+Verde+da+Quinta+de+S.+Jo%C3%A3o+de+Vessadas/data=!4m7!3m6!1s0xd24b90010dc7d51:0xef9079ad447ed869!8m2!3d41.2823861!4d-8.019237!16s%2Fg%2F11nhj26j2j!19sChIJUX3cEAC5JA0Radh-RK15kO8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
MZT House,,,"R. Nossa Sra. da Luz 7, 4700-383 Braga, Portugal",,,PT,R. Nossa Sra. da Luz 7,41.5566628,-8.4209856,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/MZT+House/data=!4m7!3m6!1s0xd24ffa44fc7fe7f:0x51fb4b633ab9a6a5!8m2!3d41.5566628!4d-8.4209856!16s%2Fg%2F11h7dg7q29!19sChIJf_7HT6T_JA0Rpaa5OmNL-1E?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Parque Braga,,,"Largo da Estação 225, 4700-223 Braga, Portugal",,,PT,Largo da Estação 225,41.5497503,-8.433197,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Parque+Braga/data=!4m7!3m6!1s0xd24ff00587c23b1:0x5ae028a87a7aa202!8m2!3d41.5497503!4d-8.433197!16s%2Fg%2F11y8z1_tzs!19sChIJsSN8WAD_JA0RAqJ6eqgo4Fo?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa morada,,,"Tv. da Presa da Lameira 136, 4620, Portugal",,,PT,Tv. da Presa da Lameira 136,41.265282,-8.3242628,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+morada/data=!4m7!3m6!1s0xd248d0205cdb2f5:0xc63357ecd084fa08!8m2!3d41.265282!4d-8.3242628!16s%2Fg%2F11y21v_yvd!19sChIJ9bLNBQKNJA0RCPqE0OxXM8Y?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Albergue Pombeiro,,,"R. de Santa Teresinha, Portugal","4,0",,PT,R. de Santa Teresinha,41.3868882,-8.2311106,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Albergue+Pombeiro/data=!4m7!3m6!1s0xd24ef115dcfca0b:0xeb22df3807a8885!8m2!3d41.3868882!4d-8.2311106!16s%2Fg%2F11rd7xmy1_!19sChIJC8rPXRHvJA0RhYh6gPMtsg4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa das Leiras,,,"R. da Leira 334, São Faustino, Portugal",,,PT,R. da Leira 334,41.3947102,-8.2770209,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+das+Leiras/data=!4m7!3m6!1s0xd24ef4c6a4fc881:0xf7e5f5a139c3e901!8m2!3d41.3947102!4d-8.2770209!16s%2Fg%2F11tcj4lryy!19sChIJgchPakzvJA0RAenDOaH15fc?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Pai Galego,,,"EM596 198, 4830, Portugal",,,PT,EM596 198,41.6153588,-8.2971306,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Pai+Galego/data=!4m7!3m6!1s0xd24e3d7093cd871:0x97c793f9bc8133e0!8m2!3d41.6153588!4d-8.2971306!16s%2Fg%2F11td0mxry7!19sChIJcdg8CdfjJA0R4DOBvPmTx5c?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa do Gabriel,,,"R. do Fojo 289, 4570-105 Póvoa de Varzim, Portugal",,,PT,R. do Fojo 289,41.3960198,-8.6383441,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Casa+do+Gabriel/data=!4m7!3m6!1s0xd245b000f22e55b:0xa6c1eeae6deaa80e!8m2!3d41.3960198!4d-8.6383441!16s%2Fg%2F11nr2pntmb!19sChIJW-UiDwBbJA0RDqjqba7uwaY?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Aldeia (Casa da Juventude),,,"4600-758 Amarante, Portugal",,,PT,,41.2674241,-8.0867697,"Hospedagem domiciliar in Aves, Portugal",https://www.google.com/maps/place/Aldeia+%28Casa+da+Juventude%29/data=!4m7!3m6!1s0xd24bf00369e1641:0x7df5e05be5327775!8m2!3d41.2674241!4d-8.0867697!16s%2Fg%2F11x_9yt7_p!19sChIJQRaeNgC_JA0RdXcy5Vvg9X0?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
